fila4,0.0
fila5,0.0
fila5,0.0
fila4,0.0
fila5,0.0
fila4,0.0
fila4,0.0
fila5,0.0
fila5,0.0
fila4,0.0
fila4,0.0
fila5,0.0
fila5,0.0
fila4,0.0
fila4,0.0
fila5,0.0
fila5,0.0
fila4,0.0
fila4,0.0
fila5,0.0
fila5,0.0
fila4,0.0
fila5,0.0
fila4,0.0
fila4,0.0
fila5,0.0
fila4,0.0
fila5,0.0
fila4,0.0
fila5,0.0
fila4,0.0
fila5,0.0
fila4,0.0
fila5,0.0
fila4,0.0
fila5,0.0
fila4,0.0
fila5,0.0
fila4,0.0
fila5,0.0
fila4,0.0
fila5,0.0
fila4,0.0
fila5,0.0
fila4,0.0
fila5,0.0
fila4,0.0
fila5,0.0
fila4,0.0
fila5,0.0
fila4,0.0
fila5,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
fila1,0.0
